,ds,location,Area_Marla,bedrooms,bathrooms,yhat
3354,2023-01-28,"D-12/1, D-12",5.0,4,4,29483770.126137048
3355,2023-01-29,"D-12/1, D-12",5.0,4,4,29488233.265507653
3356,2023-01-30,"D-12/1, D-12",5.0,4,4,35780081.88265542
3357,2023-01-31,"D-12/1, D-12",5.0,4,4,29497159.541926265
3358,2023-02-01,"D-12/1, D-12",5.0,4,4,34963759.45662162
3359,2023-02-02,"D-12/1, D-12",5.0,4,4,35589678.80580254
3360,2023-02-03,"D-12/1, D-12",5.0,4,4,36592751.45136181
3361,2023-02-04,"D-12/1, D-12",5.0,4,4,29515012.098388195
3362,2023-02-05,"D-12/1, D-12",5.0,4,4,29519475.23779055
3363,2023-02-06,"D-12/1, D-12",5.0,4,4,35811323.854925595
3364,2023-02-07,"D-12/1, D-12",5.0,4,4,29528401.51420468
3365,2023-02-08,"D-12/1, D-12",5.0,4,4,34995001.428895384
3366,2023-02-09,"D-12/1, D-12",5.0,4,4,35620920.77807465
3367,2023-02-10,"D-12/1, D-12",5.0,4,4,36623993.42363706
3368,2023-02-11,"D-12/1, D-12",5.0,4,4,29546254.07067492
3369,2021-05-17,"D-12/1, D-12",4.4,4,4,26585957.469272304
3370,2021-12-17,"D-12/1, D-12",4.4,4,4,27475573.018384967
3371,2022-01-17,"D-12/1, D-12",4.4,4,4,31210565.55695368
3372,2022-01-20,"D-12/1, D-12",4.4,4,4,28340877.77702297
3373,2022-01-27,"D-12/1, D-12",4.4,4,4,28473009.436254386
3374,2022-02-10,"D-12/1, D-12",4.4,4,4,28737272.755642653
3375,2022-02-11,"D-12/1, D-12",4.4,4,4,28532626.297986634
3376,2022-02-15,"D-12/1, D-12",4.4,4,4,32270552.83287062
3377,2022-02-16,"D-12/1, D-12",4.4,4,4,35504873.37939612
3378,2022-02-17,"D-12/1, D-12",4.4,4,4,28869404.416061267
3379,2022-02-18,"D-12/1, D-12",4.4,4,4,28664757.9583524
3380,2022-02-19,"D-12/1, D-12",4.4,4,4,27337093.923476078
3381,2022-02-20,"D-12/1, D-12",4.4,4,4,27355968.55766247
3382,2022-02-21,"D-12/1, D-12",4.4,4,4,31871223.855957605
3383,2022-02-22,"D-12/1, D-12",4.4,4,4,32402684.492872097
3384,2022-02-23,"D-12/1, D-12",4.4,4,4,35637005.03939646
3385,2022-02-24,"D-12/1, D-12",4.4,4,4,29001536.076060824
3386,2022-02-25,"D-12/1, D-12",4.4,4,4,28796889.618349664
3387,2022-02-26,"D-12/1, D-12",4.4,4,4,27469225.583479296
3388,2022-02-27,"D-12/1, D-12",4.4,4,4,27488100.217667643
3389,2022-02-28,"D-12/1, D-12",4.4,4,4,32003355.51597123
3390,2022-03-01,"D-12/1, D-12",4.4,4,4,32534816.152877115
3391,2022-03-02,"D-12/1, D-12",4.4,4,4,35769136.69939276
3392,2022-03-03,"D-12/1, D-12",4.4,4,4,29133667.73607519
3393,2022-03-04,"D-12/1, D-12",4.4,4,4,28929021.278346926
3394,2022-03-05,"D-12/1, D-12",4.4,4,4,27601357.243482806
3395,2022-03-06,"D-12/1, D-12",4.4,4,4,27620231.87767818
3396,2022-03-07,"D-12/1, D-12",4.4,4,4,32135487.17596806
3397,2022-03-08,"D-12/1, D-12",4.4,4,4,32666947.812878583
3398,2022-03-09,"D-12/1, D-12",4.4,4,4,35901268.35940321
3399,2022-03-10,"D-12/1, D-12",4.4,4,4,29265799.39606757
3400,2022-03-11,"D-12/1, D-12",4.4,4,4,29061152.93834419
3401,2022-03-12,"D-12/1, D-12",4.4,4,4,27733488.903473817
3402,2022-03-13,"D-12/1, D-12",4.4,4,4,27752363.537665535
3403,2022-03-14,"D-12/1, D-12",4.4,4,4,32267618.835958406
3404,2022-03-15,"D-12/1, D-12",4.4,4,4,32799079.472880054
3405,2022-03-16,"D-12/1, D-12",4.4,4,4,36033400.01940152
3406,2022-03-17,"D-12/1, D-12",4.4,4,4,29397931.056074303
3407,2022-03-18,"D-12/1, D-12",4.4,4,4,29193284.59835236
3408,2022-03-19,"D-12/1, D-12",4.4,4,4,27865620.563489817
3409,2022-03-20,"D-12/1, D-12",4.4,4,4,27884495.197676074
3410,2022-03-21,"D-12/1, D-12",4.4,4,4,32399750.495963633
3411,2022-03-22,"D-12/1, D-12",4.4,4,4,32931211.13288153
3412,2022-03-23,"D-12/1, D-12",4.4,4,4,36165531.67940185
3413,2022-03-24,"D-12/1, D-12",4.4,4,4,29530062.716066685
3414,2022-03-25,"D-12/1, D-12",4.4,4,4,29325416.258354396
3415,2022-03-26,"D-12/1, D-12",4.4,4,4,27997752.223480556
3416,2022-03-27,"D-12/1, D-12",4.4,4,4,28016626.857675023
3417,2022-03-28,"D-12/1, D-12",4.4,4,4,32531882.155968852
3418,2022-03-29,"D-12/1, D-12",4.4,4,4,33063342.792886544
3419,2022-03-30,"D-12/1, D-12",4.4,4,4,36297663.33940826
3420,2022-03-31,"D-12/1, D-12",4.4,4,4,29662194.37605907
3421,2022-04-01,"D-12/1, D-12",4.4,4,4,29457547.91835165
3422,2022-04-02,"D-12/1, D-12",4.4,4,4,28129883.883484058
3423,2022-04-03,"D-12/1, D-12",4.4,4,4,28148758.517673966
3424,2022-04-04,"D-12/1, D-12",4.4,4,4,32664013.815965682
3425,2022-04-05,"D-12/1, D-12",4.4,4,4,33195474.452875298
3426,2022-04-06,"D-12/1, D-12",4.4,4,4,36429794.9994086
3427,2022-04-07,"D-12/1, D-12",4.4,4,4,29794326.0360658
3428,2022-04-08,"D-12/1, D-12",4.4,4,4,29589679.578348916
3429,2022-04-09,"D-12/1, D-12",4.4,4,4,28262015.543487567
3430,2022-04-10,"D-12/1, D-12",4.4,4,4,28280890.17766756
3431,2022-04-11,"D-12/1, D-12",4.4,4,4,32796145.475962512
3432,2022-04-12,"D-12/1, D-12",4.4,4,4,33327606.112880312
3433,2022-04-13,"D-12/1, D-12",4.4,4,4,36561926.65940692
3434,2022-04-14,"D-12/1, D-12",4.4,4,4,29926457.696058184
3435,2022-04-15,"D-12/1, D-12",4.4,4,4,29721811.23835709
3436,2022-04-16,"D-12/1, D-12",4.4,4,4,28394147.20349107
3437,2022-04-17,"D-12/1, D-12",4.4,4,4,28413021.837678093
3438,2022-04-18,"D-12/1, D-12",4.4,4,4,32928277.135976136
3439,2022-04-19,"D-12/1, D-12",4.4,4,4,33459737.772881784
3440,2022-04-20,"D-12/1, D-12",4.4,4,4,36694058.319405235
3441,2022-04-21,"D-12/1, D-12",4.4,4,4,30058589.356072545
3442,2022-04-22,"D-12/1, D-12",4.4,4,4,29853942.898348212
3443,2022-04-23,"D-12/1, D-12",4.4,4,4,28526278.86348209
3444,2022-04-24,"D-12/1, D-12",4.4,4,4,28545153.49766545
3445,2022-04-25,"D-12/1, D-12",4.4,4,4,33060408.795972962
3446,2022-04-26,"D-12/1, D-12",4.4,4,4,33591869.432874076
3447,2022-04-27,"D-12/1, D-12",4.4,4,4,36826189.979403555
3448,2022-04-28,"D-12/1, D-12",4.4,4,4,30190721.016064927
3449,2022-04-29,"D-12/1, D-12",4.4,4,4,29986074.55835639
3450,2022-04-30,"D-12/1, D-12",4.4,4,4,28658410.523485597
3451,2022-05-01,"D-12/1, D-12",4.4,4,4,28677285.15767599
3452,2022-05-02,"D-12/1, D-12",4.4,4,4,33192540.455963314
3453,2022-05-03,"D-12/1, D-12",4.4,4,4,33724001.092875555
3454,2022-05-04,"D-12/1, D-12",4.4,4,4,36958321.63940389
3455,2022-05-05,"D-12/1, D-12",4.4,4,4,30322852.67607166
3456,2022-05-06,"D-12/1, D-12",4.4,4,4,30118206.21836456
3457,2022-05-07,"D-12/1, D-12",4.4,4,4,28790542.183488823
3458,2022-05-08,"D-12/1, D-12",4.4,4,4,28809416.81767494
3459,2022-05-09,"D-12/1, D-12",4.4,4,4,33324672.115968537
3460,2022-05-10,"D-12/1, D-12",4.4,4,4,33856132.75288056
3461,2022-05-11,"D-12/1, D-12",4.4,4,4,37090453.29940018
3462,2022-05-12,"D-12/1, D-12",4.4,4,4,30454984.336064044
3463,2022-05-13,"D-12/1, D-12",4.4,4,4,30250337.87835091
3464,2022-05-14,"D-12/1, D-12",4.4,4,4,28922673.84349233
3465,2022-05-15,"D-12/1, D-12",4.4,4,4,28941548.477685474
3466,2022-05-16,"D-12/1, D-12",4.4,4,4,33456803.77597376
3467,2022-05-17,"D-12/1, D-12",4.4,4,4,33988264.41288558
3468,2022-05-18,"D-12/1, D-12",4.4,4,4,37222584.95941064
3469,2022-05-19,"D-12/1, D-12",4.4,4,4,30587115.996063598
3470,2022-05-20,"D-12/1, D-12",4.4,4,4,30382469.538359087
3471,2022-05-21,"D-12/1, D-12",4.4,4,4,29054805.503483348
3472,2022-05-22,"D-12/1, D-12",4.4,4,4,29073680.137672834
3473,2022-05-23,"D-12/1, D-12",4.4,4,4,33588935.43595571
3474,2022-05-24,"D-12/1, D-12",4.4,4,4,34120396.07288352
3475,2022-05-25,"D-12/1, D-12",4.4,4,4,37354716.61940895
3476,2022-05-26,"D-12/1, D-12",4.4,4,4,30719247.656077966
3477,2022-05-27,"D-12/1, D-12",4.4,4,4,30514601.198356345
3478,2022-05-28,"D-12/1, D-12",4.4,4,4,29186937.16349934
3479,2022-05-29,"D-12/1, D-12",4.4,4,4,29205811.79767801
3480,2022-05-30,"D-12/1, D-12",4.4,4,4,33721067.095969334
3481,2022-05-31,"D-12/1, D-12",4.4,4,4,34252527.73288852
3482,2022-06-01,"D-12/1, D-12",4.4,4,4,37486848.27940929
3483,2022-06-02,"D-12/1, D-12",4.4,4,4,30851379.316077515
3484,2022-06-03,"D-12/1, D-12",4.4,4,4,30646732.858369295
3485,2022-06-04,"D-12/1, D-12",4.4,4,4,29319068.82349036
3486,2022-06-05,"D-12/1, D-12",4.4,4,4,29337943.457676955
3487,2022-06-06,"D-12/1, D-12",4.4,4,4,33853198.75596616
3488,2022-06-07,"D-12/1, D-12",4.4,4,4,34384659.39288999
3489,2022-06-08,"D-12/1, D-12",4.4,4,4,37618979.93940558
3490,2022-06-09,"D-12/1, D-12",4.4,4,4,30983510.9760699
3491,2022-06-10,"D-12/1, D-12",4.4,4,4,30778864.51835564
3492,2022-06-11,"D-12/1, D-12",4.4,4,4,29451200.48348138
3493,2022-06-12,"D-12/1, D-12",4.4,4,4,29470075.117675904
3494,2022-06-13,"D-12/1, D-12",4.4,4,4,33985330.41597139
3495,2022-06-14,"D-12/1, D-12",4.4,4,4,34516791.05288229
3496,2022-06-15,"D-12/1, D-12",4.4,4,4,37751111.599405915
3497,2022-06-16,"D-12/1, D-12",4.4,4,4,31115642.636076637
3498,2022-06-17,"D-12/1, D-12",4.4,4,4,30910996.178363815
3499,2022-06-18,"D-12/1, D-12",4.4,4,4,29583332.14349737
3500,2022-06-19,"D-12/1, D-12",4.4,4,4,29602206.777669486
3501,2022-06-20,"D-12/1, D-12",4.4,4,4,34117462.07596822
3502,2022-06-21,"D-12/1, D-12",4.4,4,4,34648922.71288376
3503,2022-06-22,"D-12/1, D-12",4.4,4,4,37883243.259416364
3504,2022-06-23,"D-12/1, D-12",4.4,4,4,31247774.29606902
3505,2022-06-24,"D-12/1, D-12",4.4,4,4,31043127.83836108
3506,2022-06-25,"D-12/1, D-12",4.4,4,4,29715463.803488113
3507,2022-06-26,"D-12/1, D-12",4.4,4,4,29734338.43768003
3508,2022-06-27,"D-12/1, D-12",4.4,4,4,34249593.73598184
3509,2022-06-28,"D-12/1, D-12",4.4,4,4,34781054.37288877
3510,2022-06-29,"D-12/1, D-12",4.4,4,4,38015374.919412665
3511,2022-06-30,"D-12/1, D-12",4.4,4,4,31379905.95608338
3512,2022-07-01,"D-12/1, D-12",4.4,4,4,31175259.49835834
3513,2022-07-02,"D-12/1, D-12",4.4,4,4,29847595.46349161
3514,2022-07-03,"D-12/1, D-12",4.4,4,4,29866470.097667385
3515,2022-07-04,"D-12/1, D-12",4.4,4,4,34381725.39597867
3516,2022-07-05,"D-12/1, D-12",4.4,4,4,34913186.032886714
3517,2022-07-06,"D-12/1, D-12",4.4,4,4,38147506.579413
3518,2022-07-07,"D-12/1, D-12",4.4,4,4,31512037.61607576
3519,2022-07-08,"D-12/1, D-12",4.4,4,4,31307391.1583556
3520,2022-07-09,"D-12/1, D-12",4.4,4,4,29979727.12348263
3521,2022-07-10,"D-12/1, D-12",4.4,4,4,29998601.757677916
3522,2022-07-11,"D-12/1, D-12",4.4,4,4,34513857.055969015
3523,2022-07-12,"D-12/1, D-12",4.4,4,4,35045317.692891724
3524,2022-07-13,"D-12/1, D-12",4.4,4,4,38279638.23941132
3525,2022-07-14,"D-12/1, D-12",4.4,4,4,31644169.276082493
3526,2022-07-15,"D-12/1, D-12",4.4,4,4,31439522.81836378
3527,2022-07-16,"D-12/1, D-12",4.4,4,4,30111858.783498347
3528,2022-07-17,"D-12/1, D-12",4.4,4,4,30130733.41768846
3529,2022-07-18,"D-12/1, D-12",4.4,4,4,34645988.715974234
3530,2022-07-19,"D-12/1, D-12",4.4,4,4,35177449.35288402
3531,2022-07-20,"D-12/1, D-12",4.4,4,4,38411769.89940963
3532,2022-07-21,"D-12/1, D-12",4.4,4,4,31776300.936074875
3533,2022-07-22,"D-12/1, D-12",4.4,4,4,31571654.478354897
3534,2022-07-23,"D-12/1, D-12",4.4,4,4,30243990.443489365
3535,2022-07-24,"D-12/1, D-12",4.4,4,4,30262865.077687405
3536,2022-07-25,"D-12/1, D-12",4.4,4,4,34778120.37597946
3537,2022-07-26,"D-12/1, D-12",4.4,4,4,35309581.01288903
3538,2022-07-27,"D-12/1, D-12",4.4,4,4,38543901.55941806
3539,2022-07-28,"D-12/1, D-12",4.4,4,4,31908432.596067257
3540,2022-07-29,"D-12/1, D-12",4.4,4,4,31703786.13836307
3541,2022-07-30,"D-12/1, D-12",4.4,4,4,30376122.10349287
3542,2022-07-31,"D-12/1, D-12",4.4,4,4,30394996.73768635
3543,2022-08-01,"D-12/1, D-12",4.4,4,4,34910252.03597629
3544,2022-08-02,"D-12/1, D-12",4.4,4,4,35441712.67288697
3545,2022-08-03,"D-12/1, D-12",4.4,4,4,38676033.2194184
3546,2022-08-04,"D-12/1, D-12",4.4,4,4,32040564.256073993
3547,2022-08-05,"D-12/1, D-12",4.4,4,4,31835917.798360333
3548,2022-08-06,"D-12/1, D-12",4.4,4,4,30508253.763496377
3549,2022-08-07,"D-12/1, D-12",4.4,4,4,30527128.397679944
3550,2022-08-08,"D-12/1, D-12",4.4,4,4,35042383.695989914
3551,2022-08-09,"D-12/1, D-12",4.4,4,4,35573844.33289198
3552,2022-08-10,"D-12/1, D-12",4.4,4,4,38808164.8794147
3553,2022-08-11,"D-12/1, D-12",4.4,4,4,32172695.91606637
3554,2022-08-12,"D-12/1, D-12",4.4,4,4,31968049.45837328
3555,2022-08-13,"D-12/1, D-12",4.4,4,4,30640385.423499882
3556,2022-08-14,"D-12/1, D-12",4.4,4,4,30659260.05769048
3557,2022-08-15,"D-12/1, D-12",4.4,4,4,35174515.355986744
3558,2022-08-16,"D-12/1, D-12",4.4,4,4,35705975.99289346
3559,2022-08-17,"D-12/1, D-12",4.4,4,4,38940296.53941503
3560,2022-08-18,"D-12/1, D-12",4.4,4,4,32304827.576080732
3561,2022-08-19,"D-12/1, D-12",4.4,4,4,32100181.118359633
3562,2022-08-20,"D-12/1, D-12",4.4,4,4,30772517.0834909
3563,2022-08-21,"D-12/1, D-12",4.4,4,4,30791391.71767783
3564,2022-08-22,"D-12/1, D-12",4.4,4,4,35306647.015968695
3565,2022-08-23,"D-12/1, D-12",4.4,4,4,35838107.65288574
3566,2022-08-24,"D-12/1, D-12",4.4,4,4,39072428.199413344
3567,2022-08-25,"D-12/1, D-12",4.4,4,4,32436959.236080296
3568,2022-08-26,"D-12/1, D-12",4.4,4,4,32232312.778367803
3569,2022-08-27,"D-12/1, D-12",4.4,4,4,30904648.743506894
3570,2022-08-28,"D-12/1, D-12",4.4,4,4,30923523.377688374
3571,2022-08-29,"D-12/1, D-12",4.4,4,4,35438778.67597392
3572,2022-08-30,"D-12/1, D-12",4.4,4,4,35970239.312887214
3573,2022-08-31,"D-12/1, D-12",4.4,4,4,39204559.85941368
3574,2022-09-01,"D-12/1, D-12",4.4,4,4,32569090.89607985
3575,2022-09-02,"D-12/1, D-12",4.4,4,4,32364444.43837598
3576,2022-09-03,"D-12/1, D-12",4.4,4,4,31036780.403497636
3577,2022-09-04,"D-12/1, D-12",4.4,4,4,31055655.03768732
3578,2022-09-05,"D-12/1, D-12",4.4,4,4,35570910.33597915
3579,2022-09-06,"D-12/1, D-12",4.4,4,4,36102370.97289223
3580,2022-09-07,"D-12/1, D-12",4.4,4,4,39336691.51940998
3581,2022-09-08,"D-12/1, D-12",4.4,4,4,32701222.55608704
3582,2022-09-09,"D-12/1, D-12",4.4,4,4,32496576.098362327
3583,2022-09-10,"D-12/1, D-12",4.4,4,4,31168912.063501142
3584,2022-09-11,"D-12/1, D-12",4.4,4,4,31187786.697686266
3585,2022-09-12,"D-12/1, D-12",4.4,4,4,35703041.99598436
3586,2022-09-13,"D-12/1, D-12",4.4,4,4,36234502.632890165
3587,2022-09-14,"D-12/1, D-12",4.4,4,4,39468823.17942043
3588,2022-09-15,"D-12/1, D-12",4.4,4,4,32833354.216086596
3589,2022-09-16,"D-12/1, D-12",4.4,4,4,32628707.7583705
3590,2022-09-17,"D-12/1, D-12",4.4,4,4,31301043.723492157
3591,2022-09-18,"D-12/1, D-12",4.4,4,4,31319918.35767985
3592,2022-09-19,"D-12/1, D-12",4.4,4,4,35835173.65596632
3593,2022-09-20,"D-12/1, D-12",4.4,4,4,36366634.292895176
3594,2022-09-21,"D-12/1, D-12",4.4,4,4,39600954.83941874
3595,2022-09-22,"D-12/1, D-12",4.4,4,4,32965485.876086153
3596,2022-09-23,"D-12/1, D-12",4.4,4,4,32760839.418367762
3597,2022-09-24,"D-12/1, D-12",4.4,4,4,31433175.38350815
3598,2022-09-25,"D-12/1, D-12",4.4,4,4,31452050.017690394
3599,2022-09-26,"D-12/1, D-12",4.4,4,4,35967305.31597994
3600,2022-09-27,"D-12/1, D-12",4.4,4,4,36498765.952900186
3601,2022-09-28,"D-12/1, D-12",4.4,4,4,39733086.49941707
3602,2022-09-29,"D-12/1, D-12",4.4,4,4,33097617.53608571
3603,2022-09-30,"D-12/1, D-12",4.4,4,4,32892971.078369796
3604,2022-10-01,"D-12/1, D-12",4.4,4,4,31565307.043499168
3605,2022-10-02,"D-12/1, D-12",4.4,4,4,31584181.677677747
3606,2022-10-03,"D-12/1, D-12",4.4,4,4,36099436.97597677
3607,2022-10-04,"D-12/1, D-12",4.4,4,4,36630897.612901665
3608,2022-10-05,"D-12/1, D-12",4.4,4,4,39865218.1594255
3609,2022-10-06,"D-12/1, D-12",4.4,4,4,33229749.19607809
3610,2022-10-07,"D-12/1, D-12",4.4,4,4,33025102.73836706
3611,2022-10-08,"D-12/1, D-12",4.4,4,4,31697438.703490183
3612,2022-10-09,"D-12/1, D-12",4.4,4,4,31716313.337688282
3613,2022-10-10,"D-12/1, D-12",4.4,4,4,36231568.63598199
3614,2022-10-11,"D-12/1, D-12",4.4,4,4,36763029.27289395
3615,2022-10-12,"D-12/1, D-12",4.4,4,4,39997349.81942583
3616,2022-10-13,"D-12/1, D-12",4.4,4,4,33361880.856084824
3617,2022-10-14,"D-12/1, D-12",4.4,4,4,33157234.39837523
3618,2022-10-15,"D-12/1, D-12",4.4,4,4,31829570.3635059
3619,2022-10-16,"D-12/1, D-12",4.4,4,4,31848444.99768187
3620,2022-10-17,"D-12/1, D-12",4.4,4,4,36363700.29598722
3621,2022-10-18,"D-12/1, D-12",4.4,4,4,36895160.93289543
3622,2022-10-19,"D-12/1, D-12",4.4,4,4,40129481.47942212
3623,2022-10-20,"D-12/1, D-12",4.4,4,4,33494012.516077206
3624,2022-10-21,"D-12/1, D-12",4.4,4,4,33289366.058372498
3625,2022-10-22,"D-12/1, D-12",4.4,4,4,31961702.023496915
3626,2022-10-23,"D-12/1, D-12",4.4,4,4,31980576.657692406
3627,2022-10-24,"D-12/1, D-12",4.4,4,4,36495831.955992445
3628,2022-10-25,"D-12/1, D-12",4.4,4,4,37027292.59290045
3629,2022-10-26,"D-12/1, D-12",4.4,4,4,40261613.13942246
3630,2022-10-27,"D-12/1, D-12",4.4,4,4,33626144.176091574
3631,2022-10-28,"D-12/1, D-12",4.4,4,4,33421497.718369752
3632,2022-10-29,"D-12/1, D-12",4.4,4,4,32093833.683500424
3633,2022-10-30,"D-12/1, D-12",4.4,4,4,32112708.317679763
3634,2022-10-31,"D-12/1, D-12",4.4,4,4,36627963.61598927
3635,2022-11-01,"D-12/1, D-12",4.4,4,4,37159424.2528892
3636,2022-11-02,"D-12/1, D-12",4.4,4,4,40393744.7994228
3637,2022-11-03,"D-12/1, D-12",4.4,4,4,33758275.83609113
3638,2022-11-04,"D-12/1, D-12",4.4,4,4,33553629.378367018
3639,2022-11-05,"D-12/1, D-12",4.4,4,4,32225965.34350393
3640,2022-11-06,"D-12/1, D-12",4.4,4,4,32244839.9776903
3641,2022-11-07,"D-12/1, D-12",4.4,4,4,36760095.27597962
3642,2022-11-08,"D-12/1, D-12",4.4,4,4,37291555.91289421
3643,2022-11-09,"D-12/1, D-12",4.4,4,4,40525876.45942111
3644,2022-11-10,"D-12/1, D-12",4.4,4,4,33890407.49609069
3645,2022-11-11,"D-12/1, D-12",4.4,4,4,33685761.03837519
3646,2022-11-12,"D-12/1, D-12",4.4,4,4,32358097.003507156
3647,2022-11-13,"D-12/1, D-12",4.4,4,4,32376971.63770084
3648,2022-11-14,"D-12/1, D-12",4.4,4,4,36892226.93598484
3649,2022-11-15,"D-12/1, D-12",4.4,4,4,37423687.57289569
3650,2022-11-16,"D-12/1, D-12",4.4,4,4,40658008.119419426
3651,2022-11-17,"D-12/1, D-12",4.4,4,4,34022539.15608307
3652,2022-11-18,"D-12/1, D-12",4.4,4,4,33817892.698366314
3653,2022-11-19,"D-12/1, D-12",4.4,4,4,32490228.66349817
3654,2022-11-20,"D-12/1, D-12",4.4,4,4,32509103.297688194
3655,2022-11-21,"D-12/1, D-12",4.4,4,4,37024358.59599007
3656,2022-11-22,"D-12/1, D-12",4.4,4,4,37555819.232897155
3657,2022-11-23,"D-12/1, D-12",4.4,4,4,40790139.779427856
3658,2022-11-24,"D-12/1, D-12",4.4,4,4,34154670.816075444
3659,2022-11-25,"D-12/1, D-12",4.4,4,4,33950024.358374484
3660,2022-11-26,"D-12/1, D-12",4.4,4,4,32622360.32350168
3661,2022-11-27,"D-12/1, D-12",4.4,4,4,32641234.957698733
3662,2022-11-28,"D-12/1, D-12",4.4,4,4,37156490.25597202
3663,2022-11-29,"D-12/1, D-12",4.4,4,4,37687950.89289863
3664,2022-11-30,"D-12/1, D-12",4.4,4,4,40922271.439428195
3665,2022-12-01,"D-12/1, D-12",4.4,4,4,34286802.47608218
3666,2022-12-02,"D-12/1, D-12",4.4,4,4,34082156.018371746
3667,2022-12-03,"D-12/1, D-12",4.4,4,4,32754491.98350519
3668,2022-12-04,"D-12/1, D-12",4.4,4,4,32773366.61769232
3669,2022-12-05,"D-12/1, D-12",4.4,4,4,37288621.915985644
3670,2022-12-06,"D-12/1, D-12",4.4,4,4,37820082.552903645
3671,2022-12-07,"D-12/1, D-12",4.4,4,4,41054403.09942449
3672,2022-12-08,"D-12/1, D-12",4.4,4,4,34418934.136074565
3673,2022-12-09,"D-12/1, D-12",4.4,4,4,34214287.678373784
3674,2022-12-10,"D-12/1, D-12",4.4,4,4,32886623.64350869
3675,2022-12-11,"D-12/1, D-12",4.4,4,4,32905498.277691275
3676,2022-12-12,"D-12/1, D-12",4.4,4,4,37420753.575982474
3677,2022-12-13,"D-12/1, D-12",4.4,4,4,37952214.21290512
3678,2022-12-14,"D-12/1, D-12",4.4,4,4,41186534.75942482
3679,2022-12-15,"D-12/1, D-12",4.4,4,4,34551065.796088934
3680,2022-12-16,"D-12/1, D-12",4.4,4,4,34346419.338371046
3681,2022-12-17,"D-12/1, D-12",4.4,4,4,33018755.30349971
3682,2022-12-18,"D-12/1, D-12",4.4,4,4,33037629.937690213
3683,2022-12-19,"D-12/1, D-12",4.4,4,4,37552885.2359793
3684,2022-12-20,"D-12/1, D-12",4.4,4,4,38084345.87289741
3685,2022-12-21,"D-12/1, D-12",4.4,4,4,41318666.41942314
3686,2022-12-22,"D-12/1, D-12",4.4,4,4,34683197.45608848
3687,2022-12-23,"D-12/1, D-12",4.4,4,4,34478550.99837922
3688,2022-12-24,"D-12/1, D-12",4.4,4,4,33150886.9635157
3689,2022-12-25,"D-12/1, D-12",4.4,4,4,33169761.59770076
3690,2022-12-26,"D-12/1, D-12",4.4,4,4,37685016.89599292
3691,2022-12-27,"D-12/1, D-12",4.4,4,4,38216477.53289889
3692,2022-12-28,"D-12/1, D-12",4.4,4,4,41450798.07942146
3693,2022-12-29,"D-12/1, D-12",4.4,4,4,34815329.11608804
3694,2022-12-30,"D-12/1, D-12",4.4,4,4,34610682.65838739
3695,2022-12-31,"D-12/1, D-12",4.4,4,4,33283018.62350644
3696,2023-01-01,"D-12/1, D-12",4.4,4,4,33301893.25769434
3697,2023-01-02,"D-12/1, D-12",4.4,4,4,37817148.55598976
3698,2023-01-03,"D-12/1, D-12",4.4,4,4,38348609.1929039
3699,2023-01-04,"D-12/1, D-12",4.4,4,4,41582929.73941977
3700,2023-01-05,"D-12/1, D-12",4.4,4,4,34947460.77609523
3701,2023-01-06,"D-12/1, D-12",4.4,4,4,34742814.31837374
3702,2023-01-07,"D-12/1, D-12",4.4,4,4,33415150.283509947
3703,2023-01-08,"D-12/1, D-12",4.4,4,4,33434024.917693287
3704,2023-01-09,"D-12/1, D-12",4.4,4,4,37949280.21599498
3705,2023-01-10,"D-12/1, D-12",4.4,4,4,38480740.85290183
3706,2023-01-11,"D-12/1, D-12",4.4,4,4,41715061.399430215
3707,2023-01-12,"D-12/1, D-12",4.4,4,4,35079592.436101966
3708,2023-01-13,"D-12/1, D-12",4.4,4,4,34874945.97838192
3709,2023-01-14,"D-12/1, D-12",4.4,4,4,33547281.943513453
3710,2023-01-15,"D-12/1, D-12",4.4,4,4,33566156.57769224
3711,2023-01-16,"D-12/1, D-12",4.4,4,4,38081411.87597693
3712,2023-01-17,"D-12/1, D-12",4.4,4,4,38612872.51290684
3713,2023-01-18,"D-12/1, D-12",4.4,4,4,41847193.05942854
3714,2023-01-19,"D-12/1, D-12",4.4,4,4,35211724.09609435
3715,2023-01-20,"D-12/1, D-12",4.4,4,4,35007077.63837918
3716,2023-01-21,"D-12/1, D-12",4.4,4,4,33679413.60351696
3717,2023-01-22,"D-12/1, D-12",4.4,4,4,33698288.23770277
3718,2023-01-23,"D-12/1, D-12",4.4,4,4,38213543.53599055
3719,2023-01-24,"D-12/1, D-12",4.4,4,4,38745004.17291185
3720,2023-01-25,"D-12/1, D-12",4.4,4,4,41979324.719426855
3721,2023-01-26,"D-12/1, D-12",4.4,4,4,35343855.756093904
3722,2023-01-27,"D-12/1, D-12",4.4,4,4,35139209.29838121
3723,2023-01-28,"D-12/1, D-12",4.4,4,4,33811545.263507694
3724,2023-01-29,"D-12/1, D-12",4.4,4,4,33830419.89769013
3725,2023-01-30,"D-12/1, D-12",4.4,4,4,38345675.19598738
3726,2023-01-31,"D-12/1, D-12",4.4,4,4,38877135.83290979
3727,2023-02-01,"D-12/1, D-12",4.4,4,4,42111456.379435286
3728,2023-02-02,"D-12/1, D-12",4.4,4,4,35475987.41609346
3729,2023-02-03,"D-12/1, D-12",4.4,4,4,35271340.95837848
3730,2023-02-04,"D-12/1, D-12",4.4,4,4,33943676.92349871
