property_id,location_id,page_url,property_type,price,price_bin,location,city,province_name,locality,latitude,longitude,baths,area,area_marla,area_sqft,purpose,bedrooms,date_added,year,month,day,agency,agent
17054121,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054121-160-4.html,Upper Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Tahir
17054122,160,https://www.zameen.com/Property/islamabad_d_12_well_built_house_available_in_good_location-17054122-160-4.html,House,210000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,1.2 Kanal,24,6534.02,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Tahir
17054124,160,https://www.zameen.com/Property/islamabad_d_12_well_built_house_available_in_good_location-17054124-160-4.html,House,85000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,8 Marla,8,2178.01,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Tahir
17054132,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054132-160-4.html,Upper Portion,75000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,1 Kanal,20,5445.02,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Tahir
17054502,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054502-160-4.html,Lower Portion,90000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,1 Kanal,20,5445.02,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17054507,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054507-160-4.html,Lower Portion,50000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17054511,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054511-160-4.html,Lower Portion,35000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17054537,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054537-160-4.html,Lower Portion,30000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17054540,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054540-160-4.html,Lower Portion,65000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,14 Marla,14,3811.51,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17054544,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054544-160-4.html,Upper Portion,30000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17054555,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054555-160-4.html,Upper Portion,75000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17054578,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17054578-160-4.html,Upper Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17055332,160,https://www.zameen.com/Property/islamabad_d_12_well_built_portion_available_in_good_location-17055332-160-4.html,Upper Portion,50000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17055366,160,https://www.zameen.com/Property/islamabad_d_12_well_built_house_available_in_good_location-17055366-160-4.html,House,210000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,1.2 Kanal,24,6534.02,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17055417,160,https://www.zameen.com/Property/islamabad_d_12_well_built_house_available_in_good_location-17055417-160-4.html,House,100000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17055442,160,https://www.zameen.com/Property/islamabad_d_12_well_built_house_available_in_good_location-17055442-160-4.html,House,85000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,8 Marla,8,2178.01,For Rent,0,7/3/2019,2019,7,3,Abdullah Associates,Muneeb
17059849,3154,https://www.zameen.com/Property/d_12_d_12_1_d_12_1_size_25_50_full_house_70_fit_road_-17059849-3154-1.html,House,20000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,5,5 Marla,5,1361.25,For Sale,5,7/2/2019,2019,7,2,Al Momin Real Estate & Builders,QAISAR WAIS
17064939,3154,https://www.zameen.com/Property/d_12_d_12_1_brand_new_house_is_available_for_sale-17064939-3154-1.html,House,16000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,0,4 Marla,4,1089,For Sale,0,7/4/2019,2019,7,4,SM Property,Minhas Khan
17064942,3158,https://www.zameen.com/Property/d_12_d_12_markaz_corner_flat_is_available_for_sale-17064942-3158-1.html,Flat,15000000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.94733,0,4.4 Marla,4.4,1197.9,For Sale,0,7/4/2019,2019,7,4,SM Property,Minhas Khan
17069079,3154,https://www.zameen.com/Property/d_12_d_12_1_house__for_rent_in__d_12-17069079-3154-4.html,House,300000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,13,1.2 Kanal,24,6534.02,For Rent,10,7/2/2019,2019,7,2,Pak Land Property,Mardan obaid
17069380,3157,https://www.zameen.com/Property/d_12_d_12_4_ground_floor_for_rent_final_rent-17069380-3157-4.html,Lower Portion,25000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,2,4 Marla,4,1089,For Rent,2,7/2/2019,2019,7,2,Pak Land Property,Mardan obaid
17069464,3157,https://www.zameen.com/Property/d_12_d_12_4_house_for_office_and_bachelors-17069464-3157-4.html,House,50000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,2,1 Kanal,20,5445.02,For Rent,2,7/2/2019,2019,7,2,Pak Land Property,Mardan obaid
17076291,160,https://www.zameen.com/Property/islamabad_d_12_the_best_portion_for_living_purpose-17076291-160-4.html,Lower Portion,36000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,2,10 Marla,10,2722.51,For Rent,2,7/9/2019,2019,7,9,Prime Estate,Nadeem
17076306,160,https://www.zameen.com/Property/islamabad_d_12_the_best_portion_for_living_purpose-17076306-160-4.html,Lower Portion,60000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,14 Marla,14,3811.51,For Rent,3,7/9/2019,2019,7,9,Prime Estate,Nadeem
17077104,160,https://www.zameen.com/Property/islamabad_d_12_a_beautifully_built_portion_at_good_location-17077104-160-4.html,Upper Portion,50000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,2,7/2/2019,2019,7,2,Fazeel Associates,Muhammad Fazeel
17077105,160,https://www.zameen.com/Property/islamabad_d_12_a_beautifully_built_portion_at_good_location-17077105-160-4.html,Lower Portion,95000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,1 Kanal,20,5445.02,For Rent,3,7/2/2019,2019,7,2,Fazeel Associates,Muhammad Fazeel
17079843,160,https://www.zameen.com/Property/islamabad_d_12_well_built_apartment_available_in_good_location-17079843-160-1.html,Flat,7000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,3.8 Marla,3.8,1034.55,For Sale,0,7/2/2019,2019,7,2,Malik's Enterprises,"Muddassar Nazir, Mubashir Nazir"
17079844,160,https://www.zameen.com/Property/islamabad_d_12_here_is_a_good_opportunity_to_live_in_a_well_built_house-17079844-160-1.html,House,19000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,4,4 Marla,4,1089,For Sale,4,7/2/2019,2019,7,2,Malik's Enterprises,"Muddassar Nazir, Mubashir Nazir"
17080855,3154,https://www.zameen.com/Property/d_12_d_12_1_brand_new_ground_portion_for_rent_in_d12_islamabad-17080855-3154-4.html,Lower Portion,65000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,3,10 Marla,10,2722.51,For Rent,3,7/3/2019,2019,7,3,Alliance Marketing & Real Estate Consultants,Usama Javed
17082070,160,https://www.zameen.com/Property/islamabad_d_12_272_sqyrd_brand_new_ground_portion_available_for_rent_in_d12-17082070-160-4.html,House,60000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,10 Marla,10,2722.51,For Rent,3,7/3/2019,2019,7,3,Rifadah Real Estate,Malik Mehmood
17082361,160,https://www.zameen.com/Property/islamabad_d_12_272_sqyrd_brand_new_upper_portion_available_for_rent_in_d12-17082361-160-4.html,House,60000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,10 Marla,10,2722.51,For Rent,3,7/3/2019,2019,7,3,Rifadah Real Estate,Malik Mehmood
17083044,160,https://www.zameen.com/Property/islamabad_d_12_356_sqyr_neat_and_clean_stylish_upper_portion_available_for_rent_in_d12-17083044-160-4.html,House,55000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,14.2 Marla,14.2,3865.96,For Rent,3,7/3/2019,2019,7,3,Rifadah Real Estate,Malik Mehmood
17083726,160,https://www.zameen.com/Property/islamabad_d_12_272_sqyrd_brand_new_house_available_for_rent_in_d12-17083726-160-4.html,House,120000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,6,10 Marla,10,2722.51,For Rent,6,7/3/2019,2019,7,3,Rifadah Real Estate,Malik Mehmood
17086843,3155,https://www.zameen.com/Property/d_12_d_12_2_upper_portion_for_rent-17086843-3155-4.html,Upper Portion,52000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.702421,72.941837,2,10 Marla,10,2722.51,For Rent,2,7/3/2019,2019,7,3,Pak Land Property,Mardan obaid
17089147,3157,https://www.zameen.com/Property/d_12_d_12_4_d_124_full_house_for_rent_2_unit_and_6_bed-17089147-3157-4.html,House,110000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,7,10 Marla,10,2722.51,For Rent,6,7/3/2019,2019,7,3,Prime Estate,Raja Nadeem
17098028,160,https://www.zameen.com/Property/islamabad_d_12_d_12_fully_house_4_bed_5_bath_dd_tv_lounge_kitchen_2_vip_house_water_boaring_water_supply_and_all_factiles_available_ideal_location-17098028-160-4.html,House,48000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701637,72.94853,5,4 Marla,4,1089,For Rent,4,7/4/2019,2019,7,4,Al Fareed Real Estate,M Bilal
17114692,160,https://www.zameen.com/Property/islamabad_d_12_house__for_rent-17114692-160-4.html,House,140000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,10,10.9 Marla,10.9,2967.54,For Rent,9,7/4/2019,2019,7,4,SM Property,Minhas Khan
17115236,160,https://www.zameen.com/Property/islamabad_d_12_residential_flat_available_for_rent-17115236-160-4.html,Flat,18000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,2,4.2 Marla,4.2,1143.45,For Rent,2,7/2/2019,2019,7,2,Malik's Enterprises,Muddassar Nazir Mubashir Nazir
17120392,160,https://www.zameen.com/Property/islamabad_d_12_house_is_available_for_rent-17120392-160-4.html,House,85000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,8 Marla,8,2178.01,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120393,160,https://www.zameen.com/Property/islamabad_d_12_house_is_available_for_rent-17120393-160-4.html,House,100000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120394,160,https://www.zameen.com/Property/islamabad_d_12_the_best_house_for_living_purpose-17120394-160-4.html,House,210000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,1.2 Kanal,24,6534.02,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120441,160,https://www.zameen.com/Property/islamabad_d_12_upper_portion_is_available_for_rent-17120441-160-4.html,Upper Portion,50000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120446,160,https://www.zameen.com/Property/islamabad_d_12_upper_portion_is_available_for_rent-17120446-160-4.html,Upper Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120449,160,https://www.zameen.com/Property/islamabad_d_12_upper_portion_is_available_for_rent-17120449-160-4.html,Upper Portion,75000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,1 Kanal,20,5445.02,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120459,160,https://www.zameen.com/Property/islamabad_d_12_upper_portion_is_available_for_rent-17120459-160-4.html,Upper Portion,80000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,1 Kanal,20,5445.02,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120462,160,https://www.zameen.com/Property/islamabad_d_12_upper_portion_is_available_for_rent-17120462-160-4.html,Upper Portion,60000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,14 Marla,14,3811.51,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120464,160,https://www.zameen.com/Property/islamabad_d_12_upper_portion_is_available_for_rent-17120464-160-4.html,Upper Portion,50000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120467,160,https://www.zameen.com/Property/islamabad_d_12_ground_portion_is_available_for_rent-17120467-160-4.html,Lower Portion,65000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,14 Marla,14,3811.51,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120473,160,https://www.zameen.com/Property/islamabad_d_12_ground_portion_is_available_for_rent-17120473-160-4.html,Lower Portion,35000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,5 Marla,5,1361.25,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120477,160,https://www.zameen.com/Property/islamabad_d_12_ground_portion_is_available_for_rent-17120477-160-4.html,Lower Portion,90000,Very High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,1 Kanal,20,5445.02,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120480,160,https://www.zameen.com/Property/islamabad_d_12_ground_portion_is_available_for_rent-17120480-160-4.html,Lower Portion,50000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17120483,160,https://www.zameen.com/Property/islamabad_d_12_ground_portion_is_available_for_rent-17120483-160-4.html,Lower Portion,50000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/9/2019,2019,7,9,Abdullah Associates,Tahir
17123854,160,https://www.zameen.com/Property/islamabad_d_12_full_house_for_rent-17123854-160-4.html,House,140000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,5,10 Marla,10,2722.51,For Rent,5,7/2/2019,2019,7,2,Madina Real Estate Consultant & Builders,Arslan Malik
17131930,3158,https://www.zameen.com/Property/d_12_d_12_markaz_a_beautifully_built_apartment_at_good_location-17131930-3158-1.html,Flat,5500000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.94733,0,2.1 Marla,2.1,571.73,For Sale,0,7/16/2019,2019,7,16,Rehman Real Estate,Muhammad Iqbal Awan
17131070,3154,https://www.zameen.com/Property/d_12_d_12_1_d121_3570_upper_portion_for_rent-17131070-3154-4.html,Upper Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,2,10.9 Marla,10.9,2967.54,For Rent,2,7/10/2019,2019,7,10,Anzo Properties,Abdul Qadeer
17140230,3154,https://www.zameen.com/Property/d_12_d_12_1_d12_brand_new_house_3bedroom-17140230-3154-1.html,House,16800000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,3,4.4 Marla,4.4,1197.9,For Sale,3,7/9/2019,2019,7,9,Property Soul,Syed Shahzad Hussain
17137163,3157,https://www.zameen.com/Property/d_12_d_12_4_upper_portion_for_rent-17137163-3157-4.html,Upper Portion,55000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701707,72.956686,4,14.2 Marla,14.2,3865.96,For Rent,3,7/2/2019,2019,7,2,SM Property,Minhas Khan
17137802,3158,https://www.zameen.com/Property/d_12_d_12_markaz_10_marla_brand_new_portion-17137802-3158-4.html,Upper Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.94733,4,3.1 Kanal,62,16879.56,For Rent,4,7/3/2019,2019,7,3,Anzo Properties,Hassan Moaz
17140677,160,https://www.zameen.com/Property/islamabad_d_12_d12_original_pic_new_3beds_upper_portion_separate_gate-17140677-160-4.html,Upper Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,3,10 Marla,10,2722.51,For Rent,3,7/3/2019,2019,7,3,Team Work Construction & Real Estate,Muhammad Naeem
17149605,160,https://www.zameen.com/Property/islamabad_d_12_upper_portion_for_rent-17149605-160-4.html,Upper Portion,30000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,2,4 Marla,4,1089,For Rent,3,7/13/2019,2019,7,13,Momin Estate & Builders,Choudhary Daniyal Ahmad
17174947,3154,https://www.zameen.com/Property/d_12_d_12_1_flat_is_available_for_sale-17174947-3154-1.html,Flat,5000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,0,14.2 Marla,14.2,3865.96,For Sale,3,7/10/2019,2019,7,10,Alpha Estate,M. Saleem
17175088,3154,https://www.zameen.com/Property/d_12_d_12_1_d121_house__for_sale_size_25x50-17175088-3154-1.html,House,22500000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.697565,72.944241,6,5.6 Marla,5.6,1524.61,For Sale,5,7/10/2019,2019,7,10,Waleed Property Exchange,Ch Tanveer Ahmed
17180034,160,https://www.zameen.com/Property/islamabad_d_12_here_is_a_good_opportunity_to_live_in_a_well_build_house-17180034-160-1.html,House,20000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Sale,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180165,160,https://www.zameen.com/Property/islamabad_d_12_the_best_flat_for_living_purpose-17180165-160-1.html,Flat,7000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,3.8 Marla,3.8,1034.55,For Sale,0,7/10/2019,2019,7,10,Malik's Enterprises,Mudassar Nazir
17180179,160,https://www.zameen.com/Property/islamabad_d_12_well_build_house_is_available_at_good_location-17180179-160-1.html,House,19000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Sale,0,7/10/2019,2019,7,10,Malik's Enterprises,Mudassar Nazir
17180011,160,https://www.zameen.com/Property/islamabad_d_12_here_is_a_good_opportunity_to_live_in_a_well_build_house-17180011-160-4.html,House,60000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180014,160,https://www.zameen.com/Property/islamabad_d_12_here_is_a_good_opportunity_to_live_in_a_well_build_house-17180014-160-4.html,House,70000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,5 Marla,5,1361.25,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180016,160,https://www.zameen.com/Property/islamabad_d_12_here_is_a_good_opportunity_to_live_in_a_well_build_house-17180016-160-4.html,House,100000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180020,160,https://www.zameen.com/Property/islamabad_d_12_here_is_a_good_opportunity_to_live_in_a_well_build_house-17180020-160-4.html,House,120000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,14 Marla,14,3811.51,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180022,160,https://www.zameen.com/Property/islamabad_d_12_a_beautifully_built_portion_at_good_location-17180022-160-4.html,Upper Portion,60000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,14 Marla,14,3811.51,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180025,160,https://www.zameen.com/Property/islamabad_d_12_a_beautifully_built_portion_at_good_location-17180025-160-4.html,Upper Portion,55000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,14 Marla,14,3811.51,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180029,160,https://www.zameen.com/Property/islamabad_d_12_a_beautifully_built_portion_at_good_location-17180029-160-4.html,Upper Portion,30000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180031,160,https://www.zameen.com/Property/islamabad_d_12_a_beautifully_built_portion_at_good_location-17180031-160-4.html,Upper Portion,32000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,5 Marla,5,1361.25,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180036,160,https://www.zameen.com/Property/islamabad_d_12_a_beautifully_built_ground_portion_at_good_location-17180036-160-4.html,Lower Portion,40000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,8 Marla,8,2178.01,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180038,160,https://www.zameen.com/Property/islamabad_d_12_a_beautifully_built_ground_portion_at_good_location-17180038-160-4.html,Lower Portion,45000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,10 Marla,10,2722.51,For Rent,0,7/10/2019,2019,7,10,Valley Heights Builders & Investment Bureau,Muti-Ur-Rehman
17180095,160,https://www.zameen.com/Property/islamabad_d_12_well_build_flat_is_available_at_good_location-17180095-160-4.html,Flat,22000,Low,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,2,4.4 Marla,4.4,1197.9,For Rent,2,7/10/2019,2019,7,10,Malik's Enterprises,Mubashir nazir
17192350,160,https://www.zameen.com/Property/islamabad_d_12_room_in_5_marla_house_for_rent-17192350-160-4.html,Room,15000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,1,5 Marla,5,1361.25,For Rent,1,7/10/2019,2019,7,10,,
17221087,160,https://www.zameen.com/Property/islamabad_d_12_the_best_house_for_living_purpose-17221087-160-1.html,House,18500000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Sale,0,7/11/2019,2019,7,11,Abdullah Associates,Muneeb
17221088,160,https://www.zameen.com/Property/islamabad_d_12_here_is_a_good_opportunity_to_live_in_a_well_build_house-17221088-160-1.html,House,19000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Sale,0,7/11/2019,2019,7,11,Abdullah Associates,Muneeb
17221089,160,https://www.zameen.com/Property/islamabad_d_12_well_build_house_is_available_at_good_location-17221089-160-1.html,House,15000000,Medium,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,4 Marla,4,1089,For Sale,0,7/11/2019,2019,7,11,Abdullah Associates,Muneeb
17221090,160,https://www.zameen.com/Property/islamabad_d_12_a_beautifully_build_house_at_good_location-17221090-160-1.html,House,27000000,High,D-12,Islamabad,Islamabad Capital,"D-12, Islamabad, Islamabad Capital",33.701636,72.948532,0,5 Marla,5,1361.25,For Sale,0,7/11/2019,2019,7,11,Abdullah Associates,Muneeb
